ansible,lib.ansible.module_utils.rax.py,no-else-return,R,1
ansible,lib.ansible.module_utils.rax.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.rax.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.azure_rm_common_rest.py,missing-docstring,C,4
ansible,lib.ansible.module_utils.azure_rm_common_rest.py,too-few-public-methods,R,2
ansible,lib.ansible.module_utils.azure_rm_common_rest.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.azure_rm_common_rest.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.influxdb.py,line-too-long,C,1
ansible,lib.ansible.module_utils.influxdb.py,missing-docstring,C,5
ansible,lib.ansible.module_utils.influxdb.py,invalid-name,C,1
ansible,lib.ansible.module_utils.netapp_elementsw_module.py,superfluous-parens,C,1
ansible,lib.ansible.module_utils.netapp_elementsw_module.py,missing-docstring,C,3
ansible,lib.ansible.module_utils.netapp_elementsw_module.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.netapp_elementsw_module.py,no-else-return,R,1
ansible,lib.ansible.module_utils.netapp_elementsw_module.py,no-self-use,R,1
ansible,lib.ansible.module_utils.digital_ocean.py,line-too-long,C,5
ansible,lib.ansible.module_utils.digital_ocean.py,missing-docstring,C,11
ansible,lib.ansible.module_utils.digital_ocean.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.f5_utils.py,line-too-long,C,2
ansible,lib.ansible.module_utils.f5_utils.py,missing-docstring,C,14
ansible,lib.ansible.module_utils.f5_utils.py,invalid-name,C,4
ansible,lib.ansible.module_utils.f5_utils.py,wrong-import-position,C,7
ansible,lib.ansible.module_utils.f5_utils.py,useless-object-inheritance,R,2
ansible,lib.ansible.module_utils.f5_utils.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.f5_utils.py,too-many-locals,R,1
ansible,lib.ansible.module_utils.f5_utils.py,no-else-return,R,1
ansible,lib.ansible.module_utils.f5_utils.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.f5_utils.py,no-self-use,R,2
ansible,lib.ansible.module_utils.f5_utils.py,wrong-import-order,C,2
ansible,lib.ansible.module_utils.f5_utils.py,ungrouped-imports,C,1
ansible,lib.ansible.module_utils.ipa.py,line-too-long,C,4
ansible,lib.ansible.module_utils.ipa.py,missing-docstring,C,10
ansible,lib.ansible.module_utils.ipa.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.ipa.py,invalid-name,C,3
ansible,lib.ansible.module_utils.ipa.py,no-else-return,R,1
ansible,lib.ansible.module_utils.ipa.py,len-as-condition,C,3
ansible,lib.ansible.module_utils.ipa.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.ipa.py,no-self-use,R,1
ansible,lib.ansible.module_utils.ipa.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.vultr.py,line-too-long,C,11
ansible,lib.ansible.module_utils.vultr.py,missing-docstring,C,16
ansible,lib.ansible.module_utils.vultr.py,invalid-name,C,6
ansible,lib.ansible.module_utils.vultr.py,no-self-use,R,1
ansible,lib.ansible.module_utils.vultr.py,inconsistent-return-statements,R,3
ansible,lib.ansible.module_utils.vultr.py,no-else-return,R,3
